PostId,UserRep,UserAnswers,PostDay,PostMonth,PostWeekday,PostHour,JoinDay,JoinMonth,JoinWeekday,JoinHour,TitleChars,BodyChars,BodyLines,NumTags,Codish,UserAge,Status
11809296,2356,134,4,8,6,14,2,4,4,13,45,494,2,2,0,1220,
11809302,13,0,4,8,6,14,30,6,6,13,60,1023,6,2,8,35,
11809303,1,0,4,8,6,14,4,8,6,14,30,612,8,3,0,0,
11809291,23,0,4,8,6,14,8,2,2,17,44,1106,37,4,9,542,
11809274,34,0,4,8,6,14,25,11,5,14,103,249,4,2,0,252,
11809304,1357,38,4,8,6,14,28,9,3,17,58,2462,16,2,8,310,
11809312,1,0,4,8,6,14,4,8,6,14,70,930,12,5,16,0,
11863551,1075,26,8,8,3,11,10,6,4,16,38,390,4,3,0,789,
11863627,1,0,8,8,3,12,7,6,4,6,96,888,18,2,34,62,
11863628,6,0,8,8,3,12,30,12,4,12,49,337,1,1,0,586,
11863629,170,9,8,8,3,12,16,3,5,22,51,1838,39,2,8,144,
11863630,83,20,8,8,3,12,7,5,1,5,42,214,0,4,0,93,
11863635,453,9,8,8,3,12,1,12,3,10,62,219,4,4,0,616,
11863639,23,1,8,8,3,12,5,6,2,11,39,387,0,4,0,64,
11863641,1,0,8,8,3,12,8,8,3,11,67,1855,60,3,30,0,
11863642,850,72,8,8,3,12,28,1,5,8,75,849,6,4,4,558,
11863643,17,0,8,8,3,12,5,6,2,13,101,1315,22,4,8,63,
11863645,150,15,8,8,3,12,12,11,5,4,58,1165,28,2,51,635,
11863646,3,0,8,8,3,12,7,7,6,17,40,656,11,1,0,31,
11898682,1,0,10,8,5,9,10,8,5,9,26,534,21,1,12,0,
11898686,47,7,10,8,5,9,16,11,2,6,43,195,0,2,0,633,
11898687,1,0,10,8,5,9,10,8,5,9,39,367,11,3,4,0,
11898689,849,1,10,8,5,9,18,4,1,8,45,512,10,2,15,480,
11858893,31,0,8,8,3,7,28,2,2,17,52,261,8,5,0,161,
11898641,18,0,10,8,5,9,18,7,3,19,44,586,27,2,3,22,
11898643,11,0,10,8,5,9,18,10,2,20,28,360,16,4,6,296,
11898693,13,0,10,8,5,9,3,8,5,10,33,7504,224,2,339,6,
11898698,36,0,10,8,5,9,1,10,6,11,98,1019,8,4,0,313,
11898699,78,0,10,8,5,9,6,12,2,16,51,580,25,4,24,247,
11898700,1,1,10,8,5,9,15,2,3,12,46,1100,21,2,25,176,
11898701,107,9,10,8,5,9,18,3,7,9,62,805,18,3,51,145,
11898706,6,0,10,8,5,9,29,2,3,7,67,279,4,3,0,163,
11898707,11,1,10,8,5,9,8,7,5,9,84,246,3,2,0,399,
11898708,7,0,10,8,5,9,31,7,2,13,36,90,7,3,0,9,
11863658,6,0,8,8,3,12,7,8,2,13,30,115,0,3,0,0,
11861253,15,0,8,8,3,9,22,3,4,17,38,336,15,5,2,138,
11863663,766,4,8,8,3,12,12,12,1,22,23,268,0,2,0,239,
11863624,511,28,8,8,3,12,17,1,2,22,45,6077,112,5,148,203,
11863677,1,0,8,8,3,12,8,8,3,11,40,1212,39,5,27,0,
11863684,1,0,8,8,3,12,8,8,3,11,41,515,8,5,7,0,
11898545,1,0,10,8,5,9,10,8,5,9,43,436,2,2,1,0,
11898721,306,3,10,8,5,9,5,4,2,3,43,594,32,4,0,493,
11898666,1,0,10,8,5,9,8,8,3,12,22,1046,44,5,7,1,
11898727,6,0,10,8,5,9,31,1,2,17,38,730,15,3,37,191,
11898722,11,0,10,8,5,9,15,6,5,12,50,429,8,5,6,55,
11898726,1352,130,10,8,5,9,27,1,4,10,55,760,21,5,31,560,
11898729,304,18,10,8,5,9,26,9,1,19,55,2779,78,3,135,318,
11809318,1,0,4,8,6,14,4,8,6,14,112,395,10,3,12,0,
11809309,85,5,4,8,6,14,30,9,3,9,57,211,10,1,0,1039,
11809311,1382,0,4,8,6,14,24,2,2,3,67,785,4,2,3,1257,
11809328,28,0,4,8,6,14,1,2,3,13,62,1060,15,3,32,185,
11809331,1,0,4,8,6,14,4,8,6,14,30,562,9,1,50,0,
11863692,1,0,8,8,3,12,3,8,5,13,78,1276,20,4,16,4,
11863696,46,0,8,8,3,12,27,12,2,15,70,1652,55,3,79,224,
11863701,1,0,8,8,3,12,8,8,3,11,27,335,4,3,0,0,
11863597,15,4,8,8,3,12,18,6,1,19,67,388,6,5,0,50,
11863598,16,3,8,8,3,12,12,10,3,11,30,137,2,2,3,301,
11863586,1,0,8,8,3,12,8,8,3,10,30,1585,23,2,2,0,
11863589,386,11,8,8,3,12,24,8,3,12,45,341,12,4,0,350,
11863664,50,0,8,8,3,12,9,7,1,10,34,1395,21,4,54,30,
11863665,393,0,8,8,3,12,14,9,3,11,45,327,8,3,0,329,
11863666,494,8,8,8,3,12,27,8,6,12,58,421,10,2,5,346,
11863667,85,7,8,8,3,12,26,1,4,14,32,4589,113,2,351,194,
11863708,13,4,8,8,3,12,5,7,4,9,46,323,3,4,2,34,
11863709,38,11,8,8,3,12,22,3,4,12,36,525,8,1,2,138,
11863710,13,1,8,8,3,12,1,5,2,17,50,1026,16,5,18,98,
11898451,222,15,10,8,5,9,20,9,2,8,35,507,4,4,0,325,
11898736,40,1,10,8,5,9,10,7,2,12,51,744,25,3,30,30,
11898654,1,0,10,8,5,9,18,10,2,15,46,983,31,2,80,296,
11898715,1696,47,10,8,5,9,25,2,4,8,42,345,0,2,0,897,
11898746,546,10,10,8,5,9,29,11,2,9,27,842,31,1,37,255,
11898747,6,0,10,8,5,9,8,8,3,13,78,222,2,2,0,1,
11898753,381,28,10,8,5,9,28,6,4,8,33,1740,26,4,22,43,
11803818,1,0,3,8,5,22,3,8,5,6,46,1924,65,3,99,0,
11803819,6,1,3,8,5,22,10,7,2,18,49,2340,23,5,27,24,
11803822,1,0,3,8,5,22,3,8,5,21,28,1107,12,3,18,0,
11803827,23,0,3,8,5,22,19,12,1,12,50,1274,60,4,74,228,
11803832,23,6,3,8,5,22,7,6,4,19,51,1446,18,1,35,57,
11803807,77,0,3,8,5,22,10,11,4,20,32,1759,19,1,24,267,
11863678,6,0,8,8,3,12,8,6,5,16,104,1084,10,1,3,60,
11863680,1,0,8,8,3,12,8,8,3,11,43,162,0,3,0,0,
11862667,1041,87,8,8,3,11,12,6,7,3,32,393,8,3,2,423,
11862668,50,4,8,8,3,11,12,1,3,9,36,208,2,2,0,574,
11862669,45,4,8,8,3,11,18,7,3,2,49,493,14,4,0,21,
11863715,1,1,8,8,3,12,27,3,2,18,38,550,8,1,11,133,
11863716,11,1,8,8,3,12,8,3,4,14,55,2806,52,3,57,152,
11863720,994,69,8,8,3,12,6,10,2,15,40,1077,33,3,41,1036,
11863360,15,0,8,8,3,11,23,6,6,10,27,1121,23,2,65,46,
11787110,464,25,2,8,4,23,15,3,4,0,37,1641,29,5,52,139,
11787120,1,0,2,8,4,23,6,6,3,2,44,2342,49,3,68,57,
11787103,311,4,2,8,4,23,10,8,3,3,41,578,17,1,24,358,
11787124,1390,38,2,8,4,23,4,1,1,0,75,3262,67,2,58,940,
11898601,108,6,10,8,5,9,19,4,4,11,24,179,5,1,2,112,
11898602,217,8,10,8,5,9,20,3,2,10,54,360,10,4,0,142,
11898760,1,0,10,8,5,9,10,8,5,9,35,1679,18,5,8,0,
11898765,82,1,10,8,5,9,21,3,3,0,79,1873,36,3,40,142,
11898694,632,52,10,8,5,9,6,4,3,8,28,1257,43,3,61,492,
11898697,13,0,10,8,5,9,6,8,1,9,57,532,20,2,14,4,
11863724,12,0,8,8,3,12,27,7,5,9,35,85,2,3,0,12,
11863727,15,0,8,8,3,12,20,7,5,13,50,186,0,4,0,18,
11863728,23,3,8,8,3,12,3,7,2,12,74,1390,27,2,37,35,
11863735,4929,50,8,8,3,12,30,8,7,18,32,767,6,4,0,1073,
11863737,820,21,8,8,3,12,15,2,1,6,42,339,4,2,0,905,
11863739,162,8,8,8,3,12,21,1,6,5,47,5744,161,5,338,200,
11863741,339,19,8,8,3,12,27,7,3,8,30,467,8,4,9,378,
11863743,6,0,8,8,3,12,20,5,5,9,62,431,7,5,8,446,
11863751,618,49,8,8,3,12,21,3,1,14,75,1533,39,4,68,505,
11863752,575,20,8,8,3,12,21,1,5,20,53,397,2,5,4,564,
11863753,21,1,8,8,3,12,31,3,6,12,35,314,8,2,19,129,
11863702,799,41,8,8,3,12,3,3,4,16,26,1973,49,2,76,523,
11786792,1,0,2,8,4,23,2,8,4,22,44,762,28,2,24,0,
11787131,15,0,2,8,4,23,2,9,5,16,49,205,4,1,8,335,
11787132,1,0,2,8,4,23,2,8,4,23,84,1119,31,2,26,0,
11787133,463,38,2,8,4,23,3,12,6,17,61,1193,20,4,30,243,
11787128,34,0,2,8,4,23,23,9,5,22,85,552,8,1,4,314,
11787130,23,0,2,8,4,23,14,3,3,22,57,213,4,5,0,141,
11809337,267,13,4,8,6,14,23,2,2,0,110,603,0,5,0,893,
11809338,613,27,4,8,6,14,20,1,4,9,24,1946,36,3,88,562,
11809339,3,0,4,8,6,14,27,7,3,17,87,1984,25,5,51,373,
11809299,1,0,4,8,6,14,4,8,6,13,63,983,18,2,41,0,
11809342,1,0,4,8,6,14,4,8,6,14,32,2386,75,1,175,0,
11809344,142,1,4,8,6,14,13,9,1,9,55,561,10,3,2,691,
11809347,1,0,4,8,6,14,18,7,3,17,28,1196,24,3,14,16,
11803837,357,6,3,8,5,22,29,8,5,9,42,1947,48,3,98,1435,
11803839,270,4,3,8,5,22,15,12,1,4,54,352,2,1,0,1327,
11803843,1,0,3,8,5,22,3,8,5,22,37,366,2,2,1,0,
11803845,1,0,3,8,5,22,18,7,3,15,51,813,14,5,13,16,
11803846,304,5,3,8,5,22,23,4,5,14,69,858,4,5,0,833,
11803828,1,0,3,8,5,22,3,8,5,22,58,467,5,3,4,0,
11803848,93,3,3,8,5,22,19,1,2,6,80,3536,94,2,87,927,
11803854,6,0,3,8,5,22,13,7,5,21,95,578,6,4,0,21,
11787117,4226,21,2,8,4,23,2,3,2,15,64,647,8,2,2,884,
11787155,1,0,2,8,4,23,2,8,4,23,45,537,6,5,6,0,
11787157,4724,42,2,8,4,23,16,4,4,23,68,602,22,2,21,1204,
11787087,415,1,2,8,4,23,28,7,4,4,54,614,12,2,13,371,
11787172,11,0,2,8,4,23,1,8,3,13,48,450,7,2,0,1,
11898780,1,0,10,8,5,9,10,8,5,9,98,525,3,3,0,0,
11898782,20,1,10,8,5,9,17,12,6,1,52,616,11,3,0,237,
11898787,1249,76,10,8,5,9,21,7,3,13,26,4096,164,4,175,750,
11898792,65,10,10,8,5,9,14,7,4,13,52,2367,70,2,156,392,
11898511,481,21,10,8,5,9,8,3,2,10,39,803,8,3,23,520,
11898583,1,2,10,8,5,9,25,6,1,9,64,304,9,1,12,45,
11898586,1,0,10,8,5,9,10,8,5,9,53,79,0,4,0,0,
11898587,1,0,10,8,5,9,18,4,3,12,34,252,0,1,2,113,
11898588,570,29,10,8,5,9,25,12,7,17,42,139,0,4,0,228,
11863704,124,0,8,8,3,12,27,2,1,1,66,472,9,3,3,163,
11863754,1339,28,8,8,3,12,6,6,1,4,37,1102,35,4,46,429,
11863759,482,2,8,8,3,12,3,5,2,9,73,1238,28,4,26,463,
11863761,152,3,8,8,3,12,8,5,7,15,54,500,11,5,21,457,
11863762,1,0,8,8,3,12,11,12,7,8,40,5804,176,1,650,241,
11863766,1,0,8,8,3,12,30,7,1,18,50,3792,59,5,108,8,
11863768,43,0,8,8,3,12,18,7,7,1,60,629,8,3,14,752,
11863769,198,34,8,8,3,12,23,9,5,11,42,304,0,3,0,320,
11863774,96,0,8,8,3,12,3,4,2,13,48,4498,131,2,59,126,
11863775,7,0,8,8,3,12,25,7,3,10,32,18703,321,4,248,14,
11863777,6,0,8,8,3,12,1,8,3,13,30,1022,49,2,64,6,
11863778,1,0,8,8,3,12,8,8,3,11,38,577,12,2,4,0,
11863779,21,1,8,8,3,12,13,12,2,13,65,987,8,2,5,238,
11863780,39,1,8,8,3,12,7,7,6,0,42,109,0,5,0,32,
11922105,6,0,12,8,7,12,7,7,6,11,50,469,1,1,2,36,
11922121,4122,330,12,8,7,12,6,5,3,13,48,995,10,3,11,1193,
11922123,74,1,12,8,7,12,17,1,2,13,53,415,7,4,0,207,
11922130,16,1,12,8,7,12,23,4,1,13,69,653,11,4,28,110,
11922131,30,2,12,8,7,12,9,4,1,16,26,925,27,4,9,124,
11922132,1,0,12,8,7,12,11,8,6,11,37,973,44,2,44,1,
11898813,1,0,10,8,5,9,22,11,2,17,77,407,16,3,39,261,
11898814,61,2,10,8,5,9,27,7,5,11,48,169,10,3,2,13,
11898815,1,0,10,8,5,9,24,2,5,17,53,2252,62,2,69,167,
11898816,149,5,10,8,5,9,6,6,3,15,32,221,0,2,0,64,
11898817,8132,283,10,8,5,9,6,11,6,21,42,953,4,3,12,642,
11898711,23,0,10,8,5,9,30,4,1,1,24,548,4,4,0,102,
11898818,1,0,10,8,5,9,7,8,2,9,36,306,2,2,0,3,
11898825,1,0,10,8,5,9,1,8,3,11,70,478,2,3,0,8,
11787175,28,2,2,8,4,23,2,2,4,12,55,2010,60,3,100,182,
11786151,1596,24,2,8,4,22,8,10,4,23,77,384,10,1,8,1028,
11787176,1,0,2,8,4,23,2,8,4,23,38,1617,58,4,66,0,
11787112,1,0,2,8,4,23,2,8,4,1,53,505,2,5,3,0,
11787179,4566,173,2,8,4,23,19,1,3,10,32,768,9,3,20,561,
11787182,1,0,2,8,4,23,12,4,4,4,31,900,2,4,1,112,
11787183,640,1,2,8,4,23,20,6,7,2,76,302,2,1,0,774,
11787151,59,3,2,8,4,23,8,3,4,13,44,1425,44,4,57,147,
11787152,11,0,2,8,4,23,23,4,1,22,46,143,0,2,0,101,
11803630,1,0,3,8,5,22,16,5,3,21,47,590,11,4,0,79,
11803631,133,6,3,8,5,22,2,10,7,4,50,310,0,2,0,306,
11803244,54,0,3,8,5,21,12,5,6,14,55,498,8,1,0,83,
11803876,431,41,3,8,5,22,18,8,4,22,47,1222,32,3,47,351,
11916295,710,1,11,8,6,18,8,12,4,22,20,352,10,5,0,246,
11916297,22,0,11,8,6,18,7,11,1,12,46,379,7,2,3,278,
11916298,2260,36,11,8,6,18,11,10,7,8,76,1633,19,3,30,1035,
11916300,5502,165,11,8,6,18,13,6,7,21,54,236,2,3,2,789,
11916301,252,5,11,8,6,18,13,10,3,10,84,510,3,2,2,668,
11916302,1,0,11,8,6,18,11,8,6,16,63,3948,103,2,132,0,
11916290,284,3,11,8,6,18,25,1,3,13,18,692,25,1,29,199,
11916292,1,0,11,8,6,18,11,8,6,18,42,1035,29,3,86,0,
11916303,285,21,11,8,6,18,10,12,5,14,37,203,2,3,0,610,
11916306,3129,41,11,8,6,18,10,10,1,22,59,630,1,5,2,305,
11916307,11,0,11,8,6,18,14,2,7,21,49,523,4,2,0,908,
11916308,2241,38,11,8,6,18,4,5,1,21,53,779,8,2,6,1194,
11916311,15,0,11,8,6,18,4,2,6,13,49,3040,83,5,177,189,
11863784,703,44,8,8,3,12,23,12,5,13,63,432,5,3,2,228,
11863785,6,0,8,8,3,12,1,8,3,16,45,638,36,2,4,6,
11863791,1,0,8,8,3,12,4,8,6,1,21,2819,97,3,111,4,
11863795,2578,130,8,8,3,12,14,7,2,12,62,528,15,1,15,1120,
11862614,27,3,8,8,3,11,8,11,2,10,45,523,22,3,18,274,
11862615,13,0,8,8,3,11,30,7,1,21,20,500,16,3,24,8,
11863799,326,7,8,8,3,12,10,12,5,12,33,495,23,2,14,607,
11863653,45,2,8,8,3,12,25,7,3,4,48,167,2,4,0,14,
11787188,564,26,2,8,4,23,14,1,4,16,59,425,4,3,26,931,
11787191,1,0,2,8,4,23,2,8,4,23,35,411,8,3,2,0,
11787193,63,4,2,8,4,23,26,5,6,16,54,1485,41,5,36,68,
11787195,15,0,2,8,4,23,31,7,2,23,41,2205,24,3,1,2,
11787196,71,2,2,8,4,23,17,5,4,18,64,473,6,5,0,77,
11787197,487,1,2,8,4,23,5,11,5,8,56,398,11,4,17,636,
11787198,1,0,2,8,4,23,2,8,4,22,55,945,13,4,28,0,
11787202,33,2,2,8,4,23,30,1,1,18,25,748,21,1,51,185,
11787205,1,0,2,8,4,23,2,8,4,23,71,1072,12,1,2,0,
11787206,300,0,2,8,4,23,29,1,6,22,21,2111,72,4,185,551,
11787207,53,1,2,8,4,23,25,5,3,16,39,4801,143,3,79,435,
11787209,193,3,2,8,4,23,12,5,6,22,33,1031,26,2,27,82,
11922171,1,0,12,8,7,13,12,8,7,12,28,564,9,2,12,0,
11922323,1346,6,12,8,7,13,1,6,3,10,64,2889,75,5,89,438,
11922324,51,4,12,8,7,13,5,6,7,8,39,397,2,4,4,434,
11922330,12,0,12,8,7,13,24,7,2,3,38,663,8,3,3,19,
11922331,112,0,12,8,7,13,19,2,7,3,66,557,4,2,2,175,
11922337,1263,13,12,8,7,13,11,3,5,16,64,696,4,3,0,519,
11922339,1,0,12,8,7,13,12,8,7,13,39,724,17,4,28,0,
11922341,129,8,12,8,7,13,2,6,6,21,37,897,16,4,20,70,
11922343,1,0,12,8,7,13,30,7,1,4,41,1027,27,3,18,13,
11922347,75,4,12,8,7,13,22,6,5,4,73,569,0,5,0,51,
11898828,455,30,10,8,5,9,6,3,7,11,35,404,11,4,0,522,
11898766,25,0,10,8,5,9,5,1,4,9,46,185,2,4,7,218,
11898839,20,0,10,8,5,9,20,6,3,18,62,545,9,3,0,50,
11898841,13,0,10,8,5,9,22,5,7,0,27,1266,24,3,31,445,
11898847,298,2,10,8,5,9,26,4,4,5,37,169,1,5,1,106,
11894539,1,0,10,8,5,2,8,8,3,11,37,385,8,2,2,1,
11898278,324,3,10,8,5,9,15,1,7,16,38,368,4,1,2,207,
11922045,146,2,12,8,7,12,29,3,4,20,27,1180,41,3,43,135,
11922133,26,2,12,8,7,12,2,4,1,17,47,769,12,3,34,131,
11922134,307,6,12,8,7,12,13,9,7,14,32,157,6,1,2,1063,
11922138,57,5,12,8,7,12,2,3,2,14,75,1831,53,2,58,893,
11922139,376,9,12,8,7,12,1,8,1,9,48,353,3,2,2,377,
11922140,52,0,12,8,7,12,8,4,4,19,26,1820,52,4,73,856,
11922141,1,0,12,8,7,12,11,8,6,15,59,224,10,4,6,0,
11922106,1,0,12,8,7,12,11,8,6,13,75,1531,31,2,77,0,
11922146,386,2,12,8,7,12,30,5,1,4,91,370,16,2,13,440,
11922154,669,28,12,8,7,12,19,7,1,13,45,866,20,4,3,754,
11922155,36,1,12,8,7,12,17,3,4,21,35,526,7,2,0,513,
11922061,72,0,12,8,7,12,1,4,7,2,66,356,6,3,0,133,
11922158,368,2,12,8,7,12,18,9,7,9,48,369,5,3,2,329,
11922159,80,1,12,8,7,12,15,3,4,13,45,737,13,4,12,149,
11922161,1,0,12,8,7,12,8,8,3,14,61,3821,92,2,156,3,
11922162,31,0,12,8,7,12,11,4,3,9,58,1257,5,2,6,123,
11922164,13,1,12,8,7,13,20,4,5,12,38,1107,30,4,73,114,
11922165,43,0,12,8,7,13,30,9,5,14,74,584,11,3,2,316,
11922172,21,3,12,8,7,13,10,3,6,22,31,1342,30,3,59,154,
11922174,13,1,12,8,7,13,16,6,6,16,47,558,4,4,8,56,
11922180,51,1,12,8,7,13,1,1,7,23,30,1860,10,4,6,223,
11922181,940,32,12,8,7,13,30,11,1,13,34,428,12,3,11,985,
11922183,1,0,12,8,7,13,26,2,7,9,90,122,1,2,0,168,
11922186,1,0,12,8,7,13,12,8,7,12,38,723,10,4,0,0,
11922187,79,2,12,8,7,13,15,11,2,14,45,1269,30,3,56,270,
11922188,10,0,12,8,7,13,18,3,7,13,59,347,8,4,2,146,
11922190,36,1,12,8,7,13,8,6,5,9,19,705,21,4,12,65,
11916086,1,0,11,8,6,16,11,8,6,16,34,526,24,1,32,0,
11916089,47,0,11,8,6,16,18,3,7,11,30,146,0,4,2,146,
11922193,1,0,12,8,7,13,12,8,7,12,83,567,13,1,2,0,
11922156,431,1,12,8,7,12,28,7,4,4,55,757,13,1,26,381,
11922157,1,0,12,8,7,12,12,8,7,12,23,1120,35,3,46,0,
11922197,117,0,12,8,7,13,8,11,2,2,65,1739,50,2,107,278,
11922198,4,0,12,8,7,13,31,1,2,17,47,527,22,1,51,193,
11922200,69,0,12,8,7,13,5,9,1,5,42,729,20,4,30,342,
11922203,48,1,12,8,7,13,26,3,1,21,67,1040,31,3,58,138,
11922206,6,0,12,8,7,13,10,8,5,18,38,968,33,2,59,1,
11922212,1269,65,12,8,7,13,4,3,3,6,59,307,0,5,0,1257,
11922213,13,1,12,8,7,13,20,4,5,9,72,565,5,2,10,114,
11922166,10,1,12,8,7,13,24,6,7,5,29,1083,33,3,24,49,
11922217,1,0,12,8,7,13,12,8,7,12,134,337,9,2,14,0,
11922222,1,0,12,8,7,13,12,8,7,11,24,775,26,1,42,0,
11922228,8,0,12,8,7,13,12,8,7,11,38,485,15,5,19,0,
11922229,80,1,12,8,7,13,15,3,4,13,26,940,26,3,19,150,
11922220,1,0,12,8,7,13,12,8,7,12,52,2320,60,4,76,0,
11922246,417,10,12,8,7,13,23,5,6,3,58,1084,26,4,27,1177,
11922250,1,0,12,8,7,13,6,8,1,12,34,1824,29,4,88,6,
11922251,803,17,12,8,7,13,12,7,1,5,42,661,14,2,8,762,
11922252,1,0,12,8,7,13,5,5,6,16,26,2439,57,2,126,98,
11922253,13,2,12,8,7,13,22,5,2,10,37,554,12,3,30,82,
11922256,1,0,12,8,7,13,12,8,7,12,31,2097,64,4,66,0,
11922262,152,1,12,8,7,13,10,9,5,15,49,714,11,3,26,701,
11922275,1,1,12,8,7,13,1,8,3,14,76,1018,11,1,5,10,
11922276,13,0,12,8,7,13,12,8,7,8,38,1537,42,3,82,0,
11922278,116,6,12,8,7,13,11,6,1,9,49,1143,21,3,47,62,
11922258,1205,39,12,8,7,13,27,8,6,13,89,166,0,3,0,350,
11922260,354,9,12,8,7,13,23,2,3,10,50,98,0,4,0,536,
11922280,240,0,12,8,7,13,14,2,2,12,57,122,2,4,0,180,
11922286,11,0,12,8,7,13,5,7,4,15,42,1564,32,4,24,37,
11922287,71,4,12,8,7,13,24,3,4,10,57,261,0,2,0,507,
11922289,1975,72,12,8,7,13,7,7,3,13,62,2240,52,5,137,766,
11922291,1,0,12,8,7,13,12,8,7,12,39,1454,49,1,30,0,
11922295,3,0,12,8,7,13,31,7,2,15,55,1326,13,4,13,11,
11922300,1,1,12,8,7,13,12,8,7,11,39,289,7,2,2,0,
11922301,1,0,12,8,7,13,10,7,2,7,83,1212,8,5,7,33,
11922302,312,6,12,8,7,13,11,11,3,23,33,266,8,2,4,1004,
11922307,15692,731,12,8,7,13,23,7,6,9,28,1928,59,2,124,386,
11927400,8,0,13,8,1,2,10,1,2,3,50,338,10,5,8,215,
11927402,37,1,13,8,1,2,1,10,6,21,64,410,2,2,0,316,
11927409,96,9,13,8,1,2,9,3,2,15,43,785,4,5,0,887,
11927411,46,2,13,8,1,2,6,7,5,3,63,361,4,1,0,37,
11927414,48,1,13,8,1,2,19,1,4,18,49,501,21,1,26,206,
11927415,31,0,13,8,1,2,18,10,2,22,47,380,7,4,2,299,
11927417,31,1,13,8,1,2,25,4,3,3,45,1125,32,5,21,109,
11927419,1447,16,13,8,1,2,1,8,6,16,39,496,8,1,21,1107,
11927420,3,0,13,8,1,2,5,6,2,20,31,185,0,2,0,68,
11927423,328,11,13,8,1,2,26,7,1,19,72,401,2,5,4,748,
11927424,1,0,13,8,1,2,13,8,1,2,54,8454,257,3,315,0,
11927428,591,13,13,8,1,2,26,6,7,2,43,1044,15,4,0,414,
11927431,15,4,13,8,1,2,8,12,3,4,40,181,2,3,0,613,
11922299,1,0,12,8,7,13,31,3,6,21,35,558,13,3,0,133,
11921791,21,0,12,8,7,11,25,1,3,1,54,2164,55,3,87,200,
11922308,21,1,12,8,7,13,20,11,5,14,69,1317,37,4,24,995,
11922224,707,19,12,8,7,13,24,2,4,23,37,1360,8,1,6,534,
11922270,1199,15,12,8,7,13,23,10,5,9,35,1058,37,4,35,1024,
11922318,61,0,12,8,7,13,1,4,7,14,54,753,6,3,0,132,
11922319,1,0,12,8,7,13,12,8,7,13,66,567,8,3,0,0,
11922321,400,0,12,8,7,13,19,7,2,2,91,507,7,2,0,390,
11922326,1402,237,12,8,7,13,7,12,3,14,98,525,11,1,12,248,
11922335,31,1,12,8,7,13,29,7,7,12,58,291,14,5,10,14,
11922358,152,9,12,8,7,13,13,2,1,20,62,755,10,2,2,180,
11922362,374,12,12,8,7,13,16,6,3,10,56,1212,9,3,4,788,
11922364,231,19,12,8,7,13,14,7,6,17,81,715,6,1,6,28,
11922366,3,0,12,8,7,13,10,8,5,17,61,787,11,2,65,1,
11922368,1,0,12,8,7,13,12,8,7,13,49,728,24,1,11,0,
11874487,1,0,8,8,3,23,8,8,3,23,31,738,9,3,7,0,
11922372,1,0,12,8,7,8,12,8,7,20,40,2531,52,3,72,-1,
11922373,8,0,12,8,7,13,8,8,3,16,32,219,0,5,0,3,
11922376,18,1,12,8,7,13,28,6,4,19,41,3763,90,4,117,44,
11904367,15224,894,10,8,5,15,22,9,3,0,74,1207,14,3,6,688,
11922383,126485,3741,12,8,7,13,24,11,2,23,71,96,0,1,0,991,
11809360,38,2,4,8,6,14,2,6,6,12,20,858,19,3,34,63,
11809363,1828,26,4,8,6,14,24,10,7,9,27,298,12,2,2,650,
11809350,410,15,4,8,6,14,11,1,1,7,71,319,7,1,0,936,
11809351,1,0,4,8,6,14,2,8,4,23,52,324,4,2,0,1,
11809368,199,20,4,8,6,14,29,1,7,11,67,681,21,5,29,188,
11809085,1,0,4,8,6,14,3,8,5,18,32,637,4,1,0,0,
11809365,415,19,4,8,6,14,11,8,3,1,38,689,25,1,21,724,
11809375,260,0,4,8,6,14,4,4,3,18,29,477,9,4,9,121,
11922386,1,0,12,8,7,13,11,8,6,22,36,584,8,3,2,0,
11922395,4,0,12,8,7,13,14,4,6,19,92,278,4,2,0,119,
11922396,59,4,12,8,7,13,9,9,5,16,45,1118,19,3,2,337,
11922313,32,0,12,8,7,13,18,1,2,9,41,6091,112,5,190,572,
11922230,8,0,12,8,7,13,14,7,6,11,21,185,0,3,4,29,
11922232,8,0,12,8,7,13,26,7,4,12,54,7036,187,5,342,17,
11922399,4,3,12,8,7,13,16,6,6,14,36,126,0,2,0,56,
11922404,16,0,12,8,7,13,5,7,4,23,68,3018,65,3,49,37,
11922405,1357,19,12,8,7,13,7,10,5,20,40,412,7,3,2,309,
11922407,8,0,12,8,7,13,12,5,3,11,20,421,5,1,2,823,
11922412,1,0,12,8,7,13,19,5,6,6,69,524,12,2,4,85,
11922414,4859,210,12,8,7,13,20,7,2,6,41,1441,55,1,33,754,
11922415,11,0,12,8,7,13,15,10,6,16,34,988,2,5,5,301,
11922416,6,0,12,8,7,13,10,8,5,3,36,158,0,2,0,2,
11922379,28,0,12,8,7,13,30,12,4,22,28,965,14,5,24,590,
11922128,20,0,12,8,7,12,20,6,3,15,27,153,3,3,0,52,
11922129,48,0,12,8,7,12,7,8,2,15,25,173,0,1,0,4,
11922418,28,0,12,8,7,13,13,6,3,10,57,232,2,3,0,60,
11921945,1,0,12,8,7,12,12,8,7,12,39,603,20,2,20,0,
11922425,377,69,12,8,7,13,27,3,7,15,57,159,0,4,0,503,
11922426,1,0,12,8,7,13,12,8,7,12,74,752,39,3,59,0,
11922288,1,0,12,8,7,13,23,5,3,6,68,470,0,5,0,81,
11922429,18,1,12,8,7,13,1,7,7,12,41,1012,16,4,23,42,
11922430,28,0,12,8,7,13,4,1,3,15,16,1455,32,3,16,220,
11922432,492,3,12,8,7,13,20,3,7,10,48,1230,42,3,91,511,
